Zip,Population Total,Slab 1,Slab 2,Slab 3,Slab 4,Slab 5,Slab 6
2138,14990,0.221480987,0.197464977,0.149432955,0.098065377,0.173448966,0.160106738
2139,18690,0.246655966,0.254681648,0.166399144,0.098448368,0.143927234,0.08988764
2140,10590,0.234183192,0.220018886,0.158640227,0.101983003,0.179414542,0.105760151
2141,7130,0.217391304,0.26227209,0.183730715,0.106591865,0.157082749,0.072931276
2142,1690,0.171597633,0.189349112,0.147928994,0.100591716,0.201183432,0.189349112
2143,15340,0.222946545,0.295306389,0.198174707,0.101043025,0.132985658,0.049543677
2144,14590,0.199451679,0.261823167,0.207676491,0.113091158,0.148046607,0.069910898
2145,14490,0.292615597,0.305037957,0.18426501,0.089717046,0.100759144,0.027605245
2148,32220,0.337368094,0.280571074,0.1663563,0.092489137,0.107386716,0.015828678
2149,22330,0.379310345,0.302731751,0.162561576,0.079265562,0.068069861,0.008060905
2150,18100,0.398895028,0.340883978,0.144751381,0.059668508,0.048066298,0.007734807
2151,27450,0.350091075,0.29143898,0.167213115,0.092167577,0.087067395,0.012021858
2152,9380,0.268656716,0.228144989,0.173773987,0.116204691,0.167377399,0.045842217
2155,30970,0.256700032,0.235711979,0.175008072,0.108492089,0.173070714,0.051017113
2163,440,0.159090909,0.227272727,0.181818182,0.136363636,0.181818182,0.113636364
2169,30400,0.288157895,0.243421053,0.174671053,0.113815789,0.148355263,0.031578947
2170,10700,0.329906542,0.258878505,0.164485981,0.091588785,0.127102804,0.028037383
2171,10260,0.292397661,0.236842105,0.162768031,0.109161793,0.150097466,0.048732943
2176,14580,0.231824417,0.163923182,0.145404664,0.106995885,0.238683128,0.113168724
2180,12170,0.259654889,0.18652424,0.152013147,0.116680362,0.213640099,0.071487264
2184,19340,0.272492244,0.190796277,0.145811789,0.102895553,0.217683557,0.070320579
2186,13090,0.239113827,0.145148969,0.115355233,0.087853323,0.22459893,0.187929717
2188,7660,0.276762402,0.212793734,0.165796345,0.117493473,0.194516971,0.032637076
2189,7800,0.305128205,0.226923077,0.165384615,0.108974359,0.161538462,0.032051282
2190,9410,0.253985122,0.202975558,0.166843783,0.115834219,0.208289054,0.052072264
2191,4570,0.269146608,0.205689278,0.175054705,0.135667396,0.179431072,0.035010941
2199,930,0.139784946,0.129032258,0.11827957,0.107526882,0.215053763,0.290322581
2210,2750,0.101818182,0.116363636,0.141818182,0.12,0.247272727,0.272727273
2215,6130,0.293637847,0.225122349,0.195758564,0.097879282,0.13050571,0.057096248
2301,30710,0.412894823,0.306089222,0.137414523,0.068056008,0.067730381,0.007815044
2302,17080,0.37412178,0.290983607,0.158665105,0.090749415,0.080796253,0.004683841
2322,2420,0.297520661,0.231404959,0.157024793,0.111570248,0.173553719,0.02892562
2324,12010,0.284762698,0.197335554,0.149875104,0.101582015,0.210657785,0.055786844
2330,5580,0.304659498,0.224014337,0.150537634,0.111111111,0.17921147,0.03046595
2332,7000,0.275714286,0.105714286,0.09,0.071428571,0.225714286,0.231428571
2333,7380,0.296747967,0.199186992,0.147696477,0.113821138,0.203252033,0.039295393
2338,4070,0.292383292,0.199017199,0.154791155,0.12039312,0.199017199,0.034398034
2339,7140,0.281512605,0.133053221,0.106442577,0.091036415,0.25070028,0.137254902
2341,5290,0.291115312,0.192816635,0.13610586,0.109640832,0.2268431,0.043478261
2343,5810,0.301204819,0.234079174,0.168674699,0.117039587,0.156626506,0.022375215
2346,12180,0.307881773,0.224137931,0.155172414,0.112479475,0.173234811,0.027093596
2347,5750,0.290434783,0.170434783,0.133913043,0.107826087,0.229565217,0.067826087
2351,8760,0.279680365,0.212328767,0.156392694,0.113013699,0.198630137,0.039954338
2356,6300,0.277777778,0.142857143,0.122222222,0.09047619,0.223809524,0.142857143
2359,9050,0.280662983,0.177900552,0.133701657,0.104972376,0.230939227,0.071823204
2360,28840,0.286061026,0.193134535,0.144937587,0.109570042,0.207350902,0.058945908
2364,6700,0.294029851,0.173134328,0.132835821,0.102985075,0.220895522,0.076119403
2366,120,0.25,0.25,0.25,0,0.25,0
2367,1490,0.275167785,0.181208054,0.154362416,0.10738255,0.22147651,0.060402685
2368,17790,0.327712198,0.26306914,0.164137156,0.105115233,0.123102867,0.016863406
2370,9410,0.31455898,0.230605739,0.161530287,0.110520723,0.161530287,0.021253985
2375,5330,0.260787992,0.191369606,0.157598499,0.106941839,0.208255159,0.075046904
2379,3750,0.28,0.205333333,0.157333333,0.106666667,0.205333333,0.045333333
2382,7620,0.295275591,0.216535433,0.162729659,0.122047244,0.181102362,0.022309711
2420,6890,0.224963716,0.089985486,0.084179971,0.06095791,0.214804064,0.325108853
2421,8060,0.213399504,0.094292804,0.071960298,0.062034739,0.218362283,0.339950372
2445,9860,0.224137931,0.178498986,0.130831643,0.077079108,0.165314402,0.224137931
2446,14080,0.205255682,0.185369318,0.157670455,0.095880682,0.182528409,0.173295455
2451,9440,0.240466102,0.203389831,0.168432203,0.113347458,0.204449153,0.069915254
2452,6420,0.253894081,0.200934579,0.161993769,0.104361371,0.190031153,0.088785047
2453,14580,0.279835391,0.244855967,0.174897119,0.106310014,0.150205761,0.043895748
2458,6390,0.236306729,0.165884194,0.145539906,0.093896714,0.179968701,0.178403756
2459,8580,0.226107226,0.104895105,0.079254079,0.066433566,0.194638695,0.328671329
2460,4700,0.223404255,0.155319149,0.131914894,0.093617021,0.193617021,0.20212766
2461,3490,0.23782235,0.11747851,0.094555874,0.080229226,0.200573066,0.269340974
2462,690,0.260869565,0.130434783,0.101449275,0.101449275,0.188405797,0.217391304
2464,1570,0.222929936,0.191082803,0.140127389,0.089171975,0.229299363,0.127388535
2465,5800,0.229310345,0.131034483,0.101724138,0.082758621,0.201724138,0.253448276
2466,3410,0.2228739,0.134897361,0.117302053,0.102639296,0.205278592,0.217008798
2467,7640,0.214659686,0.128272251,0.112565445,0.090314136,0.179319372,0.27486911
2468,2640,0.21969697,0.075757576,0.060606061,0.045454545,0.15530303,0.443181818
2472,19050,0.23832021,0.210498688,0.170603675,0.117060367,0.193700787,0.069816273
2474,14390,0.207088256,0.168867269,0.148714385,0.111188325,0.233495483,0.130646282
2476,8710,0.212399541,0.138920781,0.12858783,0.101033295,0.242250287,0.176808266
2478,12390,0.221953188,0.13236481,0.113801453,0.091202583,0.214689266,0.225988701
2481,6900,0.250724638,0.084057971,0.060869565,0.046376812,0.14057971,0.417391304
2482,4890,0.233128834,0.08997955,0.077709611,0.067484663,0.18404908,0.347648262
2492,9600,0.227083333,0.09375,0.078125,0.0625,0.191666667,0.346875
2493,5130,0.237816764,0.089668616,0.064327485,0.048732943,0.136452242,0.423001949
2494,4750,0.237894737,0.113684211,0.101052632,0.082105263,0.212631579,0.252631579
2532,6020,0.318936877,0.217607973,0.162790698,0.109634551,0.151162791,0.03986711
2534,470,0.255319149,0.170212766,0.14893617,0.106382979,0.212765957,0.106382979
2535,640,0.296875,0.1875,0.15625,0.078125,0.15625,0.125
2536,10630,0.322671684,0.226716839,0.153339605,0.100658514,0.153339605,0.043273754
2537,3110,0.282958199,0.160771704,0.125401929,0.109324759,0.21221865,0.109324759
2538,2380,0.390756303,0.273109244,0.147058824,0.096638655,0.084033613,0.008403361
2539,3020,0.360927152,0.215231788,0.135761589,0.086092715,0.132450331,0.069536424
2540,3960,0.313131313,0.191919192,0.136363636,0.080808081,0.174242424,0.103535354
2542,190,0.210526316,0.368421053,0.263157895,0.157894737,0,0
2543,500,0.26,0.24,0.16,0.08,0.18,0.08
2553,550,0.290909091,0.218181818,0.181818182,0.109090909,0.145454545,0.054545455
2554,6280,0.328025478,0.22611465,0.148089172,0.082802548,0.128980892,0.085987261
2556,1940,0.273195876,0.164948454,0.134020619,0.092783505,0.226804124,0.108247423
2557,1930,0.357512953,0.222797927,0.139896373,0.098445596,0.134715026,0.046632124
2558,1130,0.398230088,0.265486726,0.150442478,0.07079646,0.097345133,0.017699115
2559,1770,0.288135593,0.203389831,0.15819209,0.118644068,0.18079096,0.050847458
2561,430,0.348837209,0.255813953,0.139534884,0.093023256,0.162790698,0
2562,1790,0.301675978,0.189944134,0.134078212,0.100558659,0.212290503,0.061452514
2563,5600,0.3,0.185714286,0.133928571,0.103571429,0.210714286,0.066071429
2564,220,0.227272727,0.181818182,0.227272727,0,0.181818182,0.181818182
2568,4350,0.393103448,0.218390805,0.135632184,0.082758621,0.117241379,0.052873563
2571,5470,0.341864717,0.248628885,0.15904936,0.1023766,0.126142596,0.021937843
2575,1180,0.355932203,0.186440678,0.13559322,0.084745763,0.161016949,0.076271186
2576,2160,0.333333333,0.240740741,0.157407407,0.101851852,0.148148148,0.018518519
2584,1100,0.254545455,0.2,0.172727273,0.1,0.172727273,0.1
2601,7950,0.449056604,0.286792453,0.135849057,0.059119497,0.056603774,0.012578616
2630,1110,0.261261261,0.171171171,0.135135135,0.09009009,0.216216216,0.126126126
2631,5320,0.296992481,0.216165414,0.144736842,0.110902256,0.172932331,0.058270677
2632,5880,0.31122449,0.207482993,0.154761905,0.110544218,0.168367347,0.047619048
2633,2270,0.31277533,0.171806167,0.136563877,0.0969163,0.18061674,0.101321586
2635,2010,0.273631841,0.179104478,0.149253731,0.114427861,0.184079602,0.099502488
2637,280,0.285714286,0.142857143,0.142857143,0.107142857,0.214285714,0.107142857
2638,1730,0.289017341,0.196531792,0.156069364,0.10982659,0.179190751,0.069364162
2639,1810,0.392265193,0.281767956,0.149171271,0.082872928,0.077348066,0.016574586
2641,710,0.23943662,0.169014085,0.154929577,0.126760563,0.211267606,0.098591549
2642,2190,0.310502283,0.210045662,0.159817352,0.109589041,0.164383562,0.0456621
2643,570,0.192982456,0.157894737,0.157894737,0.105263158,0.228070175,0.157894737
2644,2220,0.306306306,0.193693694,0.148648649,0.112612613,0.198198198,0.040540541
2645,5480,0.312043796,0.21350365,0.156934307,0.109489051,0.167883212,0.040145985
2646,1180,0.305084746,0.203389831,0.13559322,0.101694915,0.169491525,0.084745763
2647,230,0.260869565,0.217391304,0.260869565,0,0.173913043,0.086956522
2648,4150,0.310843373,0.202409639,0.14939759,0.115662651,0.168674699,0.053012048
2649,8100,0.302469136,0.209876543,0.154320988,0.113580247,0.169135802,0.050617284
2650,580,0.310344828,0.189655172,0.137931034,0.086206897,0.155172414,0.120689655
2651,780,0.320512821,0.230769231,0.179487179,0.08974359,0.141025641,0.038461538
2652,650,0.292307692,0.246153846,0.138461538,0.123076923,0.138461538,0.061538462
2653,2990,0.331103679,0.210702341,0.147157191,0.090301003,0.157190635,0.063545151
2655,2010,0.28358209,0.189054726,0.149253731,0.089552239,0.154228856,0.134328358
2657,2530,0.395256917,0.256916996,0.134387352,0.063241107,0.086956522,0.063241107
2659,650,0.323076923,0.230769231,0.153846154,0.092307692,0.153846154,0.046153846
2660,3460,0.320809249,0.248554913,0.156069364,0.101156069,0.138728324,0.034682081
2663,330,0.333333333,0.212121212,0.151515152,0.090909091,0.212121212,0
2664,5320,0.347744361,0.25,0.163533835,0.090225564,0.12406015,0.02443609
2666,640,0.359375,0.203125,0.140625,0.078125,0.140625,0.078125
2667,1600,0.3625,0.2125,0.14375,0.08125,0.15,0.05
2668,1820,0.302197802,0.164835165,0.137362637,0.093406593,0.214285714,0.087912088
2669,370,0.297297297,0.216216216,0.135135135,0.081081081,0.189189189,0.081081081
2670,870,0.32183908,0.252873563,0.149425287,0.091954023,0.126436782,0.057471264
2671,690,0.31884058,0.231884058,0.15942029,0.101449275,0.144927536,0.043478261
2672,280,0.357142857,0.214285714,0.107142857,0.107142857,0.142857143,0.071428571
2673,4640,0.346982759,0.275862069,0.163793103,0.096982759,0.096982759,0.019396552
2675,3710,0.28032345,0.188679245,0.164420485,0.121293801,0.18328841,0.061994609
2702,2190,0.260273973,0.178082192,0.150684932,0.132420091,0.232876712,0.0456621
2703,22680,0.312610229,0.237654321,0.150352734,0.101410935,0.164902998,0.033068783
2715,1780,0.275280899,0.185393258,0.151685393,0.112359551,0.235955056,0.039325843
2717,2570,0.280155642,0.19844358,0.151750973,0.112840467,0.217898833,0.038910506
2718,3590,0.30362117,0.21448468,0.164345404,0.125348189,0.175487465,0.016713092
2719,8250,0.321212121,0.236363636,0.162424242,0.113939394,0.139393939,0.026666667
2720,14220,0.365682138,0.291842475,0.155414909,0.08649789,0.088607595,0.011954993
2721,11480,0.445993031,0.302264808,0.132404181,0.06271777,0.053135889,0.003484321
2723,6590,0.464339909,0.300455235,0.13353566,0.056145675,0.04552352,0
2724,7490,0.447263017,0.307076101,0.128170895,0.068090788,0.046728972,0.002670227
2725,1320,0.310606061,0.227272727,0.189393939,0.113636364,0.136363636,0.022727273
2726,8060,0.291563275,0.215880893,0.165012407,0.1191067,0.181141439,0.027295285
2738,2690,0.286245353,0.167286245,0.126394052,0.096654275,0.204460967,0.118959108
2739,3530,0.266288952,0.169971671,0.135977337,0.101983003,0.21529745,0.110481586
2740,19130,0.439100889,0.2963931,0.131730267,0.066387872,0.059069524,0.007318348
2743,5350,0.308411215,0.222429907,0.153271028,0.11588785,0.171962617,0.028037383
2744,5200,0.482692308,0.296153846,0.117307692,0.053846154,0.044230769,0.005769231
2745,12290,0.34987795,0.291293735,0.157851912,0.09275834,0.101708706,0.006509357
2746,6420,0.512461059,0.316199377,0.098130841,0.04517134,0.028037383,0
2747,9380,0.307036247,0.198294243,0.147121535,0.111940299,0.192963753,0.042643923
2748,5950,0.290756303,0.193277311,0.149579832,0.107563025,0.169747899,0.08907563
2760,13920,0.29454023,0.201867816,0.138649425,0.096264368,0.19683908,0.07183908
2762,4830,0.287784679,0.194616977,0.15320911,0.101449275,0.200828157,0.062111801
2763,1070,0.289719626,0.14953271,0.121495327,0.093457944,0.23364486,0.112149533
2764,2140,0.289719626,0.191588785,0.144859813,0.121495327,0.214953271,0.037383178
2766,9350,0.29197861,0.190374332,0.134759358,0.10802139,0.216042781,0.058823529
2767,7400,0.287837838,0.190540541,0.148648649,0.106756757,0.208108108,0.058108108
2769,6270,0.285486443,0.178628389,0.130781499,0.106858054,0.216905901,0.081339713
2770,2840,0.295774648,0.154929577,0.126760563,0.10915493,0.23943662,0.073943662
2771,7650,0.28627451,0.177777778,0.150326797,0.118954248,0.214379085,0.052287582
2777,8570,0.301050175,0.208868145,0.158693116,0.114352392,0.184364061,0.032672112
2779,3380,0.289940828,0.180473373,0.133136095,0.121301775,0.221893491,0.053254438
2780,25300,0.352173913,0.275494071,0.15256917,0.092885375,0.111857708,0.015019763
2790,8440,0.300947867,0.196682464,0.154028436,0.112559242,0.187203791,0.048578199
2791,210,0.238095238,0.142857143,0.238095238,0,0.19047619,0.19047619
2802,460,0.282608696,0.217391304,0.217391304,0.130434783,0.152173913,0
2804,1460,0.308219178,0.239726027,0.150684932,0.123287671,0.164383562,0.01369863
2806,8220,0.273722628,0.122871046,0.105839416,0.085158151,0.233576642,0.178832117
2807,750,0.346666667,0.226666667,0.133333333,0.093333333,0.133333333,0.066666667
2808,1120,0.357142857,0.25,0.160714286,0.098214286,0.133928571,0
2809,10160,0.318897638,0.216535433,0.13976378,0.098425197,0.17519685,0.051181102
2812,680,0.25,0.191176471,0.132352941,0.132352941,0.264705882,0.029411765
2813,4080,0.296568627,0.203431373,0.154411765,0.115196078,0.181372549,0.049019608
2814,3810,0.291338583,0.207349081,0.152230971,0.125984252,0.186351706,0.036745407
2815,150,0.333333333,0.2,0.266666667,0,0.2,0
2816,16890,0.321492007,0.220248668,0.157489639,0.109532268,0.1669627,0.024274719
2817,3260,0.285276074,0.174846626,0.13190184,0.119631902,0.23006135,0.058282209
2818,9790,0.26659857,0.152196118,0.122574055,0.08988764,0.205311542,0.163432074
2822,3140,0.308917197,0.184713376,0.127388535,0.117834395,0.207006369,0.054140127
2825,2730,0.285714286,0.186813187,0.157509158,0.117216117,0.216117216,0.036630037
2826,460,0.239130435,0.239130435,0.195652174,0.108695652,0.217391304,0
2827,1100,0.263636364,0.2,0.163636364,0.118181818,0.227272727,0.027272727
2828,3800,0.281578947,0.178947368,0.147368421,0.123684211,0.210526316,0.057894737
2830,3230,0.287925697,0.222910217,0.157894737,0.123839009,0.176470588,0.030959752
2831,2080,0.288461538,0.177884615,0.149038462,0.110576923,0.211538462,0.0625
2832,2450,0.310204082,0.2,0.155102041,0.114285714,0.187755102,0.032653061
2833,310,0.35483871,0.193548387,0.129032258,0.129032258,0.193548387,0
2835,3060,0.27124183,0.150326797,0.133986928,0.104575163,0.205882353,0.133986928
2837,1780,0.292134831,0.191011236,0.123595506,0.101123596,0.207865169,0.084269663
2838,1720,0.377906977,0.261627907,0.151162791,0.093023256,0.098837209,0.01744186
2839,910,0.318681319,0.230769231,0.153846154,0.098901099,0.164835165,0.032967033
2840,11180,0.357781753,0.233452594,0.138640429,0.089445438,0.128801431,0.051878354
2841,270,0.703703704,0.222222222,0,0.074074074,0,0
2842,8580,0.314685315,0.224941725,0.15034965,0.103729604,0.157342657,0.048951049
2852,12250,0.306938776,0.186122449,0.135510204,0.100408163,0.195102041,0.075918367
2857,4560,0.289473684,0.188596491,0.151315789,0.111842105,0.206140351,0.052631579
2858,290,0.24137931,0.275862069,0.137931034,0.103448276,0.24137931,0
2859,3020,0.304635762,0.238410596,0.162251656,0.11589404,0.158940397,0.01986755
2860,21560,0.45825603,0.321428571,0.117346939,0.052411874,0.041280148,0.009276438
2861,13890,0.363570914,0.297336213,0.165586753,0.084233261,0.082073434,0.007199424
2863,8100,0.561728395,0.318518519,0.081481481,0.024691358,0.013580247,0
2864,17700,0.282485876,0.196045198,0.150847458,0.112429379,0.201694915,0.056497175
2865,9100,0.29010989,0.185714286,0.145054945,0.098901099,0.2,0.08021978
2871,9160,0.288209607,0.181222707,0.129912664,0.102620087,0.216157205,0.081877729
2873,160,0.3125,0.1875,0.1875,0.125,0.1875,0
2874,3120,0.294871795,0.118589744,0.115384615,0.086538462,0.240384615,0.144230769
2875,200,0.35,0.25,0.2,0,0.2,0
2876,740,0.283783784,0.243243243,0.202702703,0.108108108,0.162162162,0
2878,8320,0.299278846,0.212740385,0.157451923,0.114182692,0.170673077,0.045673077
2879,10890,0.324150597,0.172635445,0.127640037,0.100091827,0.200183655,0.075298439
2881,1130,0.292035398,0.168141593,0.115044248,0.088495575,0.256637168,0.079646018
2882,6380,0.31661442,0.180250784,0.134796238,0.10815047,0.178683386,0.081504702
